Date,Title,Url,Account Type,Author,Full Name,Full Text,X Author ID,X Verified,DateTime,original_text,day,gpt-4.1-mini_stance,Topic
12/24/2024 17:34,@MrPostsGood Luigi will be spending next Christmas either in jail or dead so that’s cool too,http://twitter.com/DKD2421/statuses/1871610518676689054,individual,DKD2421,DKD2421 (P),@MrPostsGood Luigi will be spending next Christmas either in jail or dead so that’s cool too,9.30979e+17,True,12/24/2024 17:34,Luigi will be spending next Christmas either in jail or dead so that’s cool too,12/24/2024,-1,3
12/24/2024 17:33,"The defender of Luigi Machioni claims that her cliënt has no chance of getting a fair trial! But did Luigi Machioni that CEO Brian Thompson a fair chance? Absolutely not! Without any form of trial, without giving the CEO Thompson a chance to defend himself Luigi Machioni (see 2)",http://twitter.com/Lubberding89989/statuses/1871610255270117712,individual,Lubberding89989,Lubberding89989 (c.lubberding),"The defender of Luigi Machioni claims that her cliënt has no chance of getting a fair trial! But did Luigi Machioni that CEO Brian Thompson a fair chance? Absolutely not! Without any form of trial, without giving the CEO Thompson a chance to defend himself Luigi Machioni (see 2)",1.67696e+18,False,12/24/2024 17:33,"The defender of Luigi Machioni claims that her cliënt has no chance of getting a fair trial! But did Luigi Machioni that CEO Brian Thompson a fair chance? Absolutely not! Without any form of trial, without giving the CEO Thompson a chance to defend himself Luigi Machioni (see 2)",12/24/2024,-1,7
12/24/2024 17:08,@ItIsHoeMath Luigi be sleepin' with the fishies within a year.,http://twitter.com/FreeWillPeach/statuses/1871603917165048090,individual,FreeWillPeach,FreeWillPeach (Random McDudepants),@ItIsHoeMath Luigi be sleepin' with the fishies within a year.,1.42772e+18,False,12/24/2024 17:08,Luigi be sleepin' with the fishies within a year.,12/24/2024,-1,3
12/24/2024 17:07,"@charliekirk11 Those who applaud Luigi Mangione for murdering Brian Thompson and are even collecting funds for his defense are the same ones who want Sebastián Zapeta to be executed for murdering Jane Doe. It's just an observation, don't get angry.",http://twitter.com/RESISTAMOSMX/statuses/1871603681688519056,individual,RESISTAMOSMX,RESISTAMOSMX (🇲🇽DEMOCRACIA EN RESISTENCIA🇲🇽),"@charliekirk11 Those who applaud Luigi Mangione for murdering Brian Thompson and are even collecting funds for his defense are the same ones who want Sebastián Zapeta to be executed for murdering Jane Doe. It's just an observation, don't get angry.",1.54833e+18,False,12/24/2024 17:07,"Those who applaud Luigi Mangione for murdering Brian Thompson and are even collecting funds for his defense are the same ones who want Sebastián Zapeta to be executed for murdering Jane Doe. It's just an observation, don't get angry.",12/24/2024,-1,1
12/24/2024 16:42,@krassenstein Mangione is a spoiled rotten punk who thinks he can do as he pleases!    Life in prison with no parole would be appropriate !,http://twitter.com/Klyne5Klyne/statuses/1871597354551574946,individual,Klyne5Klyne,Klyne5Klyne (Donald Klyne),@krassenstein Mangione is a spoiled rotten punk who thinks he can do as he pleases! Life in prison with no parole would be appropriate !,1.42982e+18,False,12/24/2024 16:42,Mangione is a spoiled rotten punk who thinks he can do as he pleases! Life in prison with no parole would be appropriate !,12/24/2024,-1,5
12/24/2024 16:21,"The actual critique to be made of leftists supporting Luigi Mangione isn’t that he benefited from white privilege or lookism by allegedly killing all CEO, but that leftists are embracing nihilism and the Law of the Jungle by projecting their hopes on to an accused vigilante",http://twitter.com/NobleQAli/statuses/1871592021666017603,individual,NobleQAli,NobleQAli (Q. Anthony Ali),"The actual critique to be made of leftists supporting Luigi Mangione isn’t that he benefited from white privilege or lookism by allegedly killing all CEO, but that leftists are embracing nihilism and the Law of the Jungle by projecting their hopes on to an accused vigilante",1.24952e+18,True,12/24/2024 16:21,"The actual critique to be made of leftists supporting Luigi Mangione isn’t that he benefited from white privilege or lookism by allegedly killing all CEO, but that leftists are embracing nihilism and the Law of the Jungle by projecting their hopes on to an accused vigilante",12/24/2024,-1,1
12/24/2024 15:46,@pjmnyoon Im over that shit with that Luigi dude...,http://twitter.com/LoveEP22/statuses/1871583151816085613,individual,LoveEP22,LoveEP22 (Its Lisa Marie! Miss Menendez❤️),@pjmnyoon Im over that shit with that Luigi dude...,37907832.0,False,12/24/2024 15:46,Im over that shit with that Luigi dude...,12/24/2024,-1,3
12/24/2024 13:31,"Loons, lowlife, and lovesick leftists 'Show up for Luigi' as accused killer is hauled into court - American Thinker https://t.co/zBt3gdqVcn",http://twitter.com/br2723/statuses/1871549227693916263,individual,br2723,br2723 (BR why are you following me),"Loons, lowlife, and lovesick leftists 'Show up for Luigi' as accused killer is hauled into court - American Thinker https://t.co/zBt3gdqVcn",1.46203e+18,False,12/24/2024 13:31,"Loons, lowlife, and lovesick leftists 'Show up for Luigi' as accused killer is hauled into court - American Thinker",12/24/2024,-1,7
12/24/2024 12:45,"RT @BadSocialisms Hamas = terrorist
Luigi Mangione = terrorist

It has always been a politically-loaded term designated according to what they're against, but they really ain't trying to pretend to hide it recently",http://twitter.com/yugoslav_luka/statuses/1871537585056804906,individual,yugoslav_luka,yugoslav_luka (Luka Preradović 🇭🇷|🇵🇸🇨🇺🇰🇵🇨🇳🇸🇾🇱🇧🇮🇷),"RT @BadSocialisms Hamas = terrorist
Luigi Mangione = terrorist

It has always been a politically-loaded term designated according to what they're against, but they really ain't trying to pretend to hide it recently",1.31752e+18,False,12/24/2024 12:45,"Hamas = terrorist
Luigi Mangione = terrorist

It has always been a politically-loaded term designated according to what they're against, but they really ain't trying to pretend to hide it recently",12/24/2024,-1,1
12/24/2024 12:02,"@WarMonitors @EndWokeness ""who did nothing to him* is the most essential part here.

The protestors blocking a road effectively took a lot of people hostage, the old man simply liberated everyone (based and justified)

Luigi Mangione shot a man in the back who was just walking there.
(cringe and gay)",http://twitter.com/GlennHarte90/statuses/1871526948658458766,individual,GlennHarte90,GlennHarte90 (Glenn Harte🚜🚜),"@WarMonitors @EndWokeness ""who did nothing to him* is the most essential part here.

The protestors blocking a road effectively took a lot of people hostage, the old man simply liberated everyone (based and justified)

Luigi Mangione shot a man in the back who was just walking there.
(cringe and gay)",7.02291e+17,False,12/24/2024 12:02,"""who did nothing to him* is the most essential part here.

The protestors blocking a road effectively took a lot of people hostage, the old man simply liberated everyone (based and justified)

Luigi Mangione shot a man in the back who was just walking there.
(cringe and gay)",12/24/2024,-1,0
12/24/2024 8:26,"@Murfowski 10/
Anti-heroes like Mangione reflect our deepest societal wounds. 

If we want true change, we need to address those wounds, not idolize the ones who exploit them. https://t.co/pKO9AMVaqb",http://twitter.com/Murfowski/statuses/1871472432793755910,individual,Murfowski,Murfowski (Paddy Murphy),"@Murfowski 10/
Anti-heroes like Mangione reflect our deepest societal wounds. 

If we want true change, we need to address those wounds, not idolize the ones who exploit them. https://t.co/pKO9AMVaqb",1.39421e+18,True,12/24/2024 8:26,"10/
Anti-heroes like Mangione reflect our deepest societal wounds. 

If we want true change, we need to address those wounds, not idolize the ones who exploit them.",12/24/2024,-1,5
12/24/2024 8:01,"a month is crazy, sorry to hate on your fav but they are mogging luigi",http://twitter.com/marcelle1928/statuses/1871466304684929115,individual,marcelle1928,marcelle1928 (ᴅiᴏsa ᴅieᴜᴅᴏɴɴé),"a month is crazy, sorry to hate on your fav but they are mogging luigi",1.73796e+18,False,12/24/2024 8:01,"a month is crazy, sorry to hate on your fav but they are mogging luigi",12/24/2024,-1,3
12/24/2024 7:27,@Anarseldain i hope this happens. Luigi was a coward!,http://twitter.com/derzum_/statuses/1871457615299170674,individual,derzum_,derzum_ (Prowler),@Anarseldain i hope this happens. Luigi was a coward!,1.58463e+18,False,12/24/2024 7:27,i hope this happens. Luigi was a coward!,12/24/2024,-1,3
12/24/2024 6:47,"RT @sarkar_soumi @cyberguy4077 @FearedBuck @itsavibe Luigi Mangione, accused of a heinous crime, walks into court with no family—but 24 women braving the cold to support him? Emotional, masked up, waiting for their moment? What’s wrong with society when monsters get fan clubs? Is it the ‘bad boy’ fetish or are we just completely…",http://twitter.com/ashantewa1/statuses/1871447660349284758,individual,ashantewa1,ashantewa1 (Adenike Awelewa 🌸),"RT @sarkar_soumi @cyberguy4077 @FearedBuck @itsavibe Luigi Mangione, accused of a heinous crime, walks into court with no family—but 24 women braving the cold to support him? Emotional, masked up, waiting for their moment? What’s wrong with society when monsters get fan clubs? Is it the ‘bad boy’ fetish or are we just completely…",1.04388e+18,False,12/24/2024 6:47,"Luigi Mangione, accused of a heinous crime, walks into court with no family—but 24 women braving the cold to support him? Emotional, masked up, waiting for their moment? What’s wrong with society when monsters get fan clubs? Is it the ‘bad boy’ fetish or are we just completely…",12/24/2024,-1,0
12/24/2024 5:04,"TVNZs 1 ""news."" Luigi Mangione guilty or not guilty? WTF? Of course, he's GUILTY‼️",http://twitter.com/Maelstrom1974/statuses/1871421647875649704,individual,Maelstrom1974,Maelstrom1974 (Wim Cannell),"TVNZs 1 ""news."" Luigi Mangione guilty or not guilty? WTF? Of course, he's GUILTY‼️",1.79493e+18,True,12/24/2024 5:04,"TVNZs 1 ""news."" Luigi Mangione guilty or not guilty? WTF? Of course, he's GUILTY‼️",12/24/2024,-1,1
12/24/2024 2:06,@JoelWBerry Imagine being the wife or child of someone who died because Brian Thompson put them into life-ruining medical debt,http://twitter.com/ZigZagPunch/statuses/1871376947453808858,individual,ZigZagPunch,ZigZagPunch (ZigZagPunch - Number 1 Rain Code hater),@JoelWBerry Imagine being the wife or child of someone who died because Brian Thompson put them into life-ruining medical debt,468687561.0,False,12/24/2024 2:06,Imagine being the wife or child of someone who died because Brian Thompson put them into life-ruining medical debt,12/24/2024,-1,6
12/24/2024 2:02,RT @SPECIALG4Y Luigi Mangione is no hero. He is a murderer. He forfeited any redeeming qualities about himself when he did a murder. It is NOT okay to murder people. The State should put him in front of a firing squad. I am NOT sorry for tweeting this.,http://twitter.com/Dyana_/statuses/1871375761153913323,individual,Dyana_,Dyana_ (Dyana),RT @SPECIALG4Y Luigi Mangione is no hero. He is a murderer. He forfeited any redeeming qualities about himself when he did a murder. It is NOT okay to murder people. The State should put him in front of a firing squad. I am NOT sorry for tweeting this.,40099670.0,True,12/24/2024 2:02,Luigi Mangione is no hero. He is a murderer. He forfeited any redeeming qualities about himself when he did a murder. It is NOT okay to murder people. The State should put him in front of a firing squad. I am NOT sorry for tweeting this.,12/24/2024,-1,1
12/24/2024 1:58,@DreamLeaf5 Ya I'll just Luigi that nazi and not care what any of his opinions are,http://twitter.com/AssholeGentlem1/statuses/1871374885454491927,individual,AssholeGentlem1,AssholeGentlem1 (Doesn't matter 🇨🇦),@DreamLeaf5 Ya I'll just Luigi that nazi and not care what any of his opinions are,1.16566e+18,False,12/24/2024 1:58,Ya I'll just Luigi that nazi and not care what any of his opinions are,12/24/2024,-1,4
12/24/2024 1:28,"There is no grey area on this. Luigi Mangione is innocent until proven guilty, but there is a vocal and not insignificant contingent of society that believes he killed Brian Johnson and praises him for allegedly doing so. It is sickening to celebrate murder and cowardice. (1/2)",http://twitter.com/thejakebryant/statuses/1871367331580158366,individual,thejakebryant,thejakebryant (Jake L. Bryant),"There is no grey area on this. Luigi Mangione is innocent until proven guilty, but there is a vocal and not insignificant contingent of society that believes he killed Brian Johnson and praises him for allegedly doing so. It is sickening to celebrate murder and cowardice. (1/2)",3339946605.0,False,12/24/2024 1:28,"There is no grey area on this. Luigi Mangione is innocent until proven guilty, but there is a vocal and not insignificant contingent of society that believes he killed Brian Johnson and praises him for allegedly doing so. It is sickening to celebrate murder and cowardice. (1/2)",12/24/2024,-1,1
12/23/2024 23:19,"@GokuTrunks37 @LuminousMagic_ @doescomputing @branded_orc @doctor_cabral @LesleeSat idk, ask Mangione.

But I won't cry if someone goes for him, or for any parasit CEO making millions out of people's suffering.",http://twitter.com/Viffido/statuses/1871334845869383988,individual,Viffido,Viffido (Legal Xenomorph),"@GokuTrunks37 @LuminousMagic_ @doescomputing @branded_orc @doctor_cabral @LesleeSat idk, ask Mangione.

But I won't cry if someone goes for him, or for any parasit CEO making millions out of people's suffering.",46829775.0,False,12/23/2024 23:19,"idk, ask Mangione.

But I won't cry if someone goes for him, or for any parasit CEO making millions out of people's suffering.",12/23/2024,-1,5
